region,input_comm,tech,vintage,output_comm,efficiency,notes,data_source,dq_cred,dq_geog,dq_struc,dq_tech,dq_time,data_id
AB,A_elc,A_AGRI,2025,A_d_agri,1.0,All technologies assumed efficiency=1; commodities from NRCan Comp DB (data year: 2030),A1,,,,,,AGRIHRAB002
BC,T_gsl_eth10,T_MDV_T_GSL,2020,T_D_tkm_mdv_t,0.16956897,"[btkm/PJ] Vehicle class fuel efficiency aggregated from Islam et al. 2023 low uncertainty projections by GWVR class. Aggregation was done with commercial vehicle fleet shares by GVWR class from ON Ministry of Transportation (2022). Values were harmonized using provincial load factors. Energy consumption based on drive cycle combinations as prescribed in the EPA final rule regulatory documents for MHDVs (EPA & NHTSA, 2016).",T18,,,,,,TRPHRBC002
BC,T_elc_ldv_bev_chrg,T_LDV_M_BEV,2025,T_D_pkm_ldv_m,1.966835389,[bpkm/PJ] Vehicle efficiency derived from GCAM v7.0 Canada input data; only motorcycles were considered. Values were harmonized using provincial load factors.,T15,,,,,,TRPHRBC002
BC,T_elc_ldv_bev_chrg,T_LDV_M_BEV,2030,T_D_pkm_ldv_m,1.973641047,[bpkm/PJ] Vehicle efficiency derived from GCAM v7.0 Canada input data; only motorcycles were considered. Values were harmonized using provincial load factors.,T15,,,,,,TRPHRBC002
BC,T_elc_ldv_bev_chrg,T_LDV_M_BEV,2035,T_D_pkm_ldv_m,1.980446706,[bpkm/PJ] Vehicle efficiency derived from GCAM v7.0 Canada input data; only motorcycles were considered. Values were harmonized using provincial load factors.,T15,,,,,,TRPHRBC002
BC,T_elc_ldv_bev_chrg,T_LDV_M_BEV,2040,T_D_pkm_ldv_m,1.987252365,[bpkm/PJ] Vehicle efficiency derived from GCAM v7.0 Canada input data; only motorcycles were considered. Values were harmonized using provincial load factors.,T15,,,,,,TRPHRBC002
BC,T_elc_ldv_bev_chrg,T_LDV_M_BEV,2045,T_D_pkm_ldv_m,1.994058024,[bpkm/PJ] Vehicle efficiency derived from GCAM v7.0 Canada input data; only motorcycles were considered. Values were harmonized using provincial load factors.,T15,,,,,,TRPHRBC002
BC,T_gsl_eth10,T_LDV_M_GSL,2025,T_D_pkm_ldv_m,0.683820572,[bpkm/PJ] Vehicle efficiency derived from GCAM v7.0 Canada input data; only motorcycles (engines > 250cc) were considered. Values were harmonized using provincial load factors.,T15,,,,,,TRPHRBC002
BC,T_gsl_eth10,T_LDV_M_GSL,2030,T_D_pkm_ldv_m,0.707400591,[bpkm/PJ] Vehicle efficiency derived from GCAM v7.0 Canada input data; only motorcycles (engines > 250cc) were considered. Values were harmonized using provincial load factors.,T15,,,,,,TRPHRBC002
BC,T_gsl_eth10,T_LDV_M_GSL,2035,T_D_pkm_ldv_m,0.730980611,[bpkm/PJ] Vehicle efficiency derived from GCAM v7.0 Canada input data; only motorcycles (engines > 250cc) were considered. Values were harmonized using provincial load factors.,T15,,,,,,TRPHRBC002
BC,T_gsl_eth10,T_LDV_M_GSL,2040,T_D_pkm_ldv_m,0.754560631,[bpkm/PJ] Vehicle efficiency derived from GCAM v7.0 Canada input data; only motorcycles (engines > 250cc) were considered. Values were harmonized using provincial load factors.,T15,,,,,,TRPHRBC002
BC,T_gsl_eth10,T_LDV_M_GSL,2045,T_D_pkm_ldv_m,0.77814065,[bpkm/PJ] Vehicle efficiency derived from GCAM v7.0 Canada input data; only motorcycles (engines > 250cc) were considered. Values were harmonized using provincial load factors.,T15,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_RF_DSL,2025,T_D_tkm_hdv_r,5.044407784,[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail.,T19,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_RF_DSL,2030,T_D_tkm_hdv_r,5.239256154,[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail.,T19,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_RF_DSL,2035,T_D_tkm_hdv_r,5.425540817,[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail.,T19,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_RF_DSL,2040,T_D_tkm_hdv_r,5.61449,[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail.,T19,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_RF_DSL,2045,T_D_tkm_hdv_r,5.810019502,[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail.,T19,,,,,,TRPHRBC002
BC,T_h2_hdv,T_HDV_RF_H2,2025,T_D_tkm_hdv_r,7.396492352,"[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail, using diesel to H2 energy use conversion factors. Assuming this technology stores gaseous H2 @700 bar and is introduced in 2030 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_h2_hdv,T_HDV_RF_H2,2030,T_D_tkm_hdv_r,7.682193774,"[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail, using diesel to H2 energy use conversion factors. Assuming this technology stores gaseous H2 @700 bar and is introduced in 2030 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_h2_hdv,T_HDV_RF_H2,2035,T_D_tkm_hdv_r,7.955338441,"[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail, using diesel to H2 energy use conversion factors. Assuming this technology stores gaseous H2 @700 bar and is introduced in 2030 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_h2_hdv,T_HDV_RF_H2,2040,T_D_tkm_hdv_r,8.232390029,"[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail, using diesel to H2 energy use conversion factors. Assuming this technology stores gaseous H2 @700 bar and is introduced in 2030 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_h2_hdv,T_HDV_RF_H2,2045,T_D_tkm_hdv_r,8.519090179,"[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail, using diesel to H2 energy use conversion factors. Assuming this technology stores gaseous H2 @700 bar and is introduced in 2030 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_lng,T_HDV_RF_LNG,2025,T_D_tkm_hdv_r,4.670747948,"[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail, using diesel to LNG energy use conversion factors. Assuming this technology is introduced in 2025 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_lng,T_HDV_RF_LNG,2030,T_D_tkm_hdv_r,4.851163105,"[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail, using diesel to LNG energy use conversion factors. Assuming this technology is introduced in 2025 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_lng,T_HDV_RF_LNG,2035,T_D_tkm_hdv_r,5.023648905,"[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail, using diesel to LNG energy use conversion factors. Assuming this technology is introduced in 2025 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_lng,T_HDV_RF_LNG,2040,T_D_tkm_hdv_r,5.198601851,"[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail, using diesel to LNG energy use conversion factors. Assuming this technology is introduced in 2025 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_lng,T_HDV_RF_LNG,2045,T_D_tkm_hdv_r,5.379647687,"[btkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for freight rail, using diesel to LNG energy use conversion factors. Assuming this technology is introduced in 2025 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_RICP_DSL,2025,T_D_pkm_hdv_r,0.709305675,[bpkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for intercity rail.,T19,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_RICP_DSL,2030,T_D_pkm_hdv_r,0.716440368,[bpkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for intercity rail.,T19,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_RICP_DSL,2035,T_D_pkm_hdv_r,0.723585264,[bpkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for intercity rail.,T19,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_RICP_DSL,2040,T_D_pkm_hdv_r,0.730855896,[bpkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for intercity rail.,T19,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_RICP_DSL,2045,T_D_pkm_hdv_r,0.738199585,[bpkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for intercity rail.,T19,,,,,,TRPHRBC002
BC,T_h2_hdv,T_HDV_RICP_H2,2025,T_D_pkm_hdv_r,1.235305135,"[bpkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for intercity rail, using diesel to H2 energy use conversion factors. Assuming this technology stores gaseous H2 @700 bar and is introduced in 2030 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_h2_hdv,T_HDV_RICP_H2,2030,T_D_pkm_hdv_r,1.247880493,"[bpkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for intercity rail, using diesel to H2 energy use conversion factors. Assuming this technology stores gaseous H2 @700 bar and is introduced in 2030 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_h2_hdv,T_HDV_RICP_H2,2035,T_D_pkm_hdv_r,1.260305557,"[bpkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for intercity rail, using diesel to H2 energy use conversion factors. Assuming this technology stores gaseous H2 @700 bar and is introduced in 2030 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_h2_hdv,T_HDV_RICP_H2,2040,T_D_pkm_hdv_r,1.272883456,"[bpkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for intercity rail, using diesel to H2 energy use conversion factors. Assuming this technology stores gaseous H2 @700 bar and is introduced in 2030 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_h2_hdv,T_HDV_RICP_H2,2045,T_D_pkm_hdv_r,1.285586884,"[bpkm/PJ] Transportation mode fuel efficiency projections derived from GREET 2020 Fuel-cycle model energy intensity estimation for intercity rail, using diesel to H2 energy use conversion factors. Assuming this technology stores gaseous H2 @700 bar and is introduced in 2030 as in the Open Energy Outlook 2022.",T19,,,,,,TRPHRBC002
BC,T_elc,T_LDV_BEV_CHRG,2025,T_elc_ldv_bev_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_LDV_BEV_CHRG,2030,T_elc_ldv_bev_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_LDV_BEV_CHRG,2035,T_elc_ldv_bev_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_HDV_REFUEL,2025,T_h2_hdv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_HDV_REFUEL,2030,T_h2_hdv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_HDV_REFUEL,2035,T_h2_hdv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_HDV_REFUEL,2040,T_h2_hdv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_HDV_REFUEL,2045,T_h2_hdv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_LDV_REFUEL,2025,T_h2_ldv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_LDV_REFUEL,2030,T_h2_ldv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_LDV_REFUEL,2035,T_h2_ldv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_LDV_REFUEL,2040,T_h2_ldv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_LDV_REFUEL,2045,T_h2_ldv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_MDV_REFUEL,2025,T_h2_mdv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_MDV_REFUEL,2030,T_h2_mdv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_MDV_REFUEL,2035,T_h2_mdv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_MDV_REFUEL,2040,T_h2_mdv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_h2_700,T_H2_MDV_REFUEL,2045,T_h2_mdv,0.995,"[PJ/PJ] IEA Future of Hydrogen 2019, Annex table: Distribution",T24,,,,,,TRPHRBC002
BC,T_elc,T_HDV_CHRG,2025,T_elc_hdv_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_HDV_CHRG,2030,T_elc_hdv_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_HDV_CHRG,2035,T_elc_hdv_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_HDV_CHRG,2040,T_elc_hdv_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_HDV_CHRG,2045,T_elc_hdv_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_LDV_BEV_CHRG,2040,T_elc_ldv_bev_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_LDV_PHEV_CHRG,2025,T_elc_ldv_phev_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_LDV_PHEV_CHRG,2030,T_elc_ldv_phev_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_LDV_PHEV_CHRG,2035,T_elc_ldv_phev_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_LDV_PHEV_CHRG,2040,T_elc_ldv_phev_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_LDV_PHEV_CHRG,2045,T_elc_ldv_phev_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_MDV_CHRG,2025,T_elc_mdv_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_MDV_CHRG,2030,T_elc_mdv_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_MDV_CHRG,2035,T_elc_mdv_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_MDV_CHRG,2040,T_elc_mdv_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_MDV_CHRG,2045,T_elc_mdv_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_elc,T_LDV_BEV_CHRG,2045,T_elc_ldv_bev_chrg,0.9,"[PJ/PJ] A flat efficiency is assumed, based on ICCT EV charging infrastructure assessments and EV CHARGE v1.1 model assumptions. ",T16,,,,,,TRPHRBC002
BC,T_jtf_spkX,T_HDV_AJF_JFL,2025,T_D_tkm_hdv_aj,0.452953024,"[btkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air freight. Energy intensity of different carrier types were averaged, except for regional and business jets.",T19,,,,,,TRPHRBC002
BC,T_jtf_spkX,T_HDV_AJF_JFL,2030,T_D_tkm_hdv_aj,0.452953024,"[btkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air freight. Energy intensity of different carrier types were averaged, except for regional and business jets.",T19,,,,,,TRPHRBC002
BC,T_jtf_spkX,T_HDV_AJF_JFL,2035,T_D_tkm_hdv_aj,0.452953024,"[btkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air freight. Energy intensity of different carrier types were averaged, except for regional and business jets.",T19,,,,,,TRPHRBC002
BC,T_jtf_spkX,T_HDV_AJF_JFL,2040,T_D_tkm_hdv_aj,0.452953024,"[btkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air freight. Energy intensity of different carrier types were averaged, except for regional and business jets.",T19,,,,,,TRPHRBC002
BC,T_jtf_spkX,T_HDV_AJF_JFL,2045,T_D_tkm_hdv_aj,0.452953024,"[btkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air freight. Energy intensity of different carrier types were averaged, except for regional and business jets.",T19,,,,,,TRPHRBC002
BC,T_jtf_spk50,T_HDV_AJF_SPK,2025,T_D_tkm_hdv_aj,0.454315972,"[btkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air freight. Energy intensity of different carrier types were averaged, except for regional and business jets.",T19,,,,,,TRPHRBC002
BC,T_jtf_spk50,T_HDV_AJF_SPK,2030,T_D_tkm_hdv_aj,0.454315972,"[btkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air freight. Energy intensity of different carrier types were averaged, except for regional and business jets.",T19,,,,,,TRPHRBC002
BC,T_jtf_spk50,T_HDV_AJF_SPK,2035,T_D_tkm_hdv_aj,0.454315972,"[btkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air freight. Energy intensity of different carrier types were averaged, except for regional and business jets.",T19,,,,,,TRPHRBC002
BC,T_jtf_spk50,T_HDV_AJF_SPK,2040,T_D_tkm_hdv_aj,0.454315972,"[btkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air freight. Energy intensity of different carrier types were averaged, except for regional and business jets.",T19,,,,,,TRPHRBC002
BC,T_jtf_spk50,T_HDV_AJF_SPK,2045,T_D_tkm_hdv_aj,0.454315972,"[btkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air freight. Energy intensity of different carrier types were averaged, except for regional and business jets.",T19,,,,,,TRPHRBC002
BC,T_jtf_spkX,T_HDV_AJP_JFL,2025,T_D_pkm_hdv_aj,0.800481802,[bpkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air travel. Assuming a passenger+luggage payload of 200 lbs. Energy intensity of different carrier types were averaged.,T19,,,,,,TRPHRBC002
BC,T_jtf_spkX,T_HDV_AJP_JFL,2030,T_D_pkm_hdv_aj,0.800481802,[bpkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air travel. Assuming a passenger+luggage payload of 200 lbs. Energy intensity of different carrier types were averaged.,T19,,,,,,TRPHRBC002
BC,T_jtf_spkX,T_HDV_AJP_JFL,2035,T_D_pkm_hdv_aj,0.800481802,[bpkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air travel. Assuming a passenger+luggage payload of 200 lbs. Energy intensity of different carrier types were averaged.,T19,,,,,,TRPHRBC002
BC,T_jtf_spkX,T_HDV_AJP_JFL,2040,T_D_pkm_hdv_aj,0.800481802,[bpkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air travel. Assuming a passenger+luggage payload of 200 lbs. Energy intensity of different carrier types were averaged.,T19,,,,,,TRPHRBC002
BC,T_jtf_spkX,T_HDV_AJP_JFL,2045,T_D_pkm_hdv_aj,0.800481802,[bpkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air travel. Assuming a passenger+luggage payload of 200 lbs. Energy intensity of different carrier types were averaged.,T19,,,,,,TRPHRBC002
BC,T_jtf_spk50,T_HDV_AJP_SPK,2025,T_D_pkm_hdv_aj,0.802890473,[bpkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air travel. Assuming a passenger+luggage payload of 200 lbs. Energy intensity of different carrier types were averaged.,T19,,,,,,TRPHRBC002
BC,T_jtf_spk50,T_HDV_AJP_SPK,2030,T_D_pkm_hdv_aj,0.802890473,[bpkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air travel. Assuming a passenger+luggage payload of 200 lbs. Energy intensity of different carrier types were averaged.,T19,,,,,,TRPHRBC002
BC,T_jtf_spk50,T_HDV_AJP_SPK,2035,T_D_pkm_hdv_aj,0.802890473,[bpkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air travel. Assuming a passenger+luggage payload of 200 lbs. Energy intensity of different carrier types were averaged.,T19,,,,,,TRPHRBC002
BC,T_jtf_spk50,T_HDV_AJP_SPK,2040,T_D_pkm_hdv_aj,0.802890473,[bpkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air travel. Assuming a passenger+luggage payload of 200 lbs. Energy intensity of different carrier types were averaged.,T19,,,,,,TRPHRBC002
BC,T_jtf_spk50,T_HDV_AJP_SPK,2045,T_D_pkm_hdv_aj,0.802890473,[bpkm/PJ] No technological change represented. Transportation mode fuel efficiency derived from GREET 2023 Fuel-cycle model energy intensity estimation for air travel. Assuming a passenger+luggage payload of 200 lbs. Energy intensity of different carrier types were averaged.,T19,,,,,,TRPHRBC002
BC,T_elc_hdv_chrg,T_HDV_BIC_BEV,2025,T_D_pkm_hdv_bic,4.561830712,[bpkm/PJ] Vehicle class fuel efficiency derived from EPRI US-REGEN model projections of intercity buses. Values were harmonized using provincial load factors.,T14,,,,,,TRPHRBC002
BC,T_elc_hdv_chrg,T_HDV_BIC_BEV,2030,T_D_pkm_hdv_bic,4.853011396,[bpkm/PJ] Vehicle class fuel efficiency derived from EPRI US-REGEN model projections of intercity buses. Values were harmonized using provincial load factors.,T14,,,,,,TRPHRBC002
BC,T_elc_hdv_chrg,T_HDV_BIC_BEV,2035,T_D_pkm_hdv_bic,5.079485261,[bpkm/PJ] Vehicle class fuel efficiency derived from EPRI US-REGEN model projections of intercity buses. Values were harmonized using provincial load factors.,T14,,,,,,TRPHRBC002
BC,T_elc_hdv_chrg,T_HDV_BIC_BEV,2040,T_D_pkm_hdv_bic,5.338312535,[bpkm/PJ] Vehicle class fuel efficiency derived from EPRI US-REGEN model projections of intercity buses. Values were harmonized using provincial load factors.,T14,,,,,,TRPHRBC002
BC,T_elc_hdv_chrg,T_HDV_BIC_BEV,2045,T_D_pkm_hdv_bic,5.629493219,[bpkm/PJ] Vehicle class fuel efficiency derived from EPRI US-REGEN model projections of intercity buses. Values were harmonized using provincial load factors.,T14,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_BIC_DSL_HEV,2025,T_D_pkm_hdv_bic,1.983706681,"[bpkm/PJ] Vehicle class fuel efficiency derived from EPRI US-REGEN model projections of intercity buses. Tech options did not include HEV, thus, Islam et al. 2023 ICEV-to-HEV efficiency ratios were used. Values were harmonized using provincial load factors.",T14,,,,,,TRPHRBC002
BC,T_dsl_rdsl04,T_HDV_BIC_DSL_HEV,2030,T_D_pkm_hdv_bic,2.141514661,"[bpkm/PJ] Vehicle class fuel efficiency derived from EPRI US-REGEN model projections of intercity buses. Tech options did not include HEV, thus, Islam et al. 2023 ICEV-to-HEV efficiency ratios were used. Values were harmonized using provincial load factors.",T14,,,,,,TRPHRBC002
